1000,0.9993238873701845
5000,0.9994462132007264
10000,0.9994868547683632
15000,0.9995075119492833
20000,0.999521946877014
25000,0.999535134678621
30000,0.999539928315988
35000,0.9995463278938822
40000,0.9995541905949216
45000,0.9995566076473393
50000,0.9995605904310425
