1000,0.999103042009375
5000,0.99942088973682
10000,0.9995070233475682
15000,0.999547058898795
20000,0.9995733547810713
25000,0.9995937056298655
30000,0.9996068792078228
35000,0.9996185608747311
40000,0.9996284018880776
